CMDLINE /home/users/astar/gis/rahmancr/.conda/envs/biopython/bin/python memory_run.py --input_folder deep_WGS/ --output_folder correction_factors/
MEM 2.820312 1720335634.1095
MEM 19.105469 1720335634.2097
MEM 19.105469 1720335634.3098
MEM 19.105469 1720335634.4100
MEM 19.105469 1720335634.5101
MEM 19.105469 1720335634.6103
MEM 19.105469 1720335634.7104
MEM 19.105469 1720335634.8106
MEM 19.105469 1720335634.9107
MEM 19.105469 1720335635.0109
MEM 19.105469 1720335635.1110
MEM 19.105469 1720335635.2112
MEM 19.105469 1720335635.3114
MEM 19.105469 1720335635.4116
MEM 19.105469 1720335635.5119
MEM 19.105469 1720335635.6122
MEM 19.105469 1720335635.7124
MEM 19.105469 1720335635.8127
MEM 19.105469 1720335635.9130
MEM 19.105469 1720335636.0132
MEM 19.105469 1720335636.1135
MEM 19.105469 1720335636.2136
MEM 19.105469 1720335636.3138
MEM 19.105469 1720335636.4139
MEM 19.105469 1720335636.5141
MEM 19.105469 1720335636.6143
MEM 19.105469 1720335636.7145
MEM 19.105469 1720335636.8147
MEM 19.105469 1720335636.9148
MEM 19.105469 1720335637.0150
MEM 19.105469 1720335637.1151
MEM 19.105469 1720335637.2152
MEM 19.105469 1720335637.3154
MEM 19.105469 1720335637.4156
MEM 19.105469 1720335637.5157
MEM 19.105469 1720335637.6159
MEM 19.105469 1720335637.7160
MEM 19.105469 1720335637.8162
MEM 19.105469 1720335637.9163
MEM 19.105469 1720335638.0165
MEM 19.105469 1720335638.1166
MEM 19.105469 1720335638.2168
MEM 19.105469 1720335638.3169
MEM 19.105469 1720335638.4170
MEM 19.105469 1720335638.5172
MEM 19.105469 1720335638.6174
MEM 19.105469 1720335638.7175
MEM 19.105469 1720335638.8177
MEM 19.105469 1720335638.9179
MEM 19.105469 1720335639.0180
MEM 19.105469 1720335639.1182
MEM 19.105469 1720335639.2184
MEM 19.105469 1720335639.3187
MEM 19.105469 1720335639.4188
MEM 19.105469 1720335639.5190
MEM 19.105469 1720335639.6192
MEM 19.105469 1720335639.7194
MEM 19.105469 1720335639.8196
MEM 19.105469 1720335639.9198
MEM 19.105469 1720335640.0200
MEM 19.105469 1720335640.1202
MEM 19.105469 1720335640.2203
MEM 19.105469 1720335640.3205
MEM 19.105469 1720335640.4206
MEM 19.105469 1720335640.5208
MEM 19.105469 1720335640.6210
MEM 19.105469 1720335640.7212
MEM 19.105469 1720335640.8214
MEM 19.105469 1720335640.9216
MEM 19.105469 1720335641.0218
MEM 19.105469 1720335641.1220
MEM 19.105469 1720335641.2222
MEM 19.105469 1720335641.3224
MEM 19.105469 1720335641.4226
MEM 19.105469 1720335641.5227
MEM 19.105469 1720335641.6230
MEM 19.105469 1720335641.7231
MEM 19.105469 1720335641.8233
MEM 19.105469 1720335641.9235
MEM 19.105469 1720335642.0237
MEM 19.105469 1720335642.1238
MEM 19.105469 1720335642.2240
MEM 19.105469 1720335642.3242
MEM 19.105469 1720335642.4244
MEM 19.105469 1720335642.5246
MEM 19.105469 1720335642.6248
MEM 19.105469 1720335642.7251
MEM 19.105469 1720335642.8253
MEM 19.105469 1720335642.9255
MEM 19.105469 1720335643.0256
MEM 19.105469 1720335643.1258
MEM 19.105469 1720335643.2259
MEM 19.105469 1720335643.3262
MEM 19.105469 1720335643.4263
MEM 19.105469 1720335643.5265
MEM 19.105469 1720335643.6267
MEM 19.105469 1720335643.7269
MEM 19.105469 1720335643.8271
MEM 19.105469 1720335643.9272
MEM 19.105469 1720335644.0274
MEM 19.105469 1720335644.1276
MEM 19.105469 1720335644.2277
MEM 19.105469 1720335644.3280
MEM 19.105469 1720335644.4281
MEM 19.105469 1720335644.5283
MEM 19.105469 1720335644.6285
MEM 19.105469 1720335644.7286
MEM 19.105469 1720335644.8288
MEM 19.105469 1720335644.9289
MEM 19.105469 1720335645.0291
MEM 19.105469 1720335645.1293
MEM 19.105469 1720335645.2295
MEM 19.105469 1720335645.3297
MEM 19.105469 1720335645.4299
MEM 19.105469 1720335645.5301
MEM 19.105469 1720335645.6302
MEM 19.105469 1720335645.7304
MEM 19.105469 1720335645.8306
MEM 19.105469 1720335645.9308
MEM 19.105469 1720335646.0310
MEM 19.105469 1720335646.1312
MEM 19.105469 1720335646.2313
MEM 19.105469 1720335646.3315
MEM 19.105469 1720335646.4316
MEM 19.105469 1720335646.5318
MEM 19.105469 1720335646.6320
MEM 19.105469 1720335646.7322
MEM 19.105469 1720335646.8324
MEM 19.105469 1720335646.9326
MEM 19.105469 1720335647.0327
MEM 19.105469 1720335647.1329
MEM 19.105469 1720335647.2330
MEM 19.105469 1720335647.3332
MEM 19.105469 1720335647.4334
MEM 19.105469 1720335647.5335
MEM 19.105469 1720335647.6337
MEM 19.105469 1720335647.7338
MEM 19.105469 1720335647.8340
MEM 19.105469 1720335647.9342
MEM 19.105469 1720335648.0344
MEM 19.105469 1720335648.1346
MEM 19.105469 1720335648.2347
MEM 19.105469 1720335648.3349
MEM 19.105469 1720335648.4351
MEM 19.105469 1720335648.5353
MEM 19.105469 1720335648.6354
MEM 19.105469 1720335648.7357
MEM 19.105469 1720335648.8358
MEM 19.105469 1720335648.9360
MEM 19.105469 1720335649.0361
MEM 19.105469 1720335649.1363
MEM 19.105469 1720335649.2365
MEM 19.105469 1720335649.3367
MEM 19.105469 1720335649.4392
MEM 19.105469 1720335649.5394
MEM 19.105469 1720335649.6395
MEM 19.105469 1720335649.7397
MEM 19.105469 1720335649.8399
MEM 19.105469 1720335649.9400
MEM 19.105469 1720335650.0402
